codigo_postal,municipio,latitud,longitud,zone
56250,15099,19.4514236450195,-98.8738784790039,Texcoco
56253,15099,19.4564018249512,-98.8528671264648,Texcoco
56254,15099,19.442476272583,-98.8751525878906,Texcoco
56255,15099,19.4345626831055,-98.9037551879883,Texcoco
56256,15099,19.4448146820068,-98.9029541015625,Texcoco
56257,15099,19.4588794708252,-98.875373840332,Texcoco
56260,15099,19.4765071868897,-98.9022369384766,Texcoco
56263,15099,19.4941711425781,-98.9033584594727,Texcoco
56264,15099,19.4586219787598,-98.9054107666016,Texcoco
56265,15099,19.4401397705078,-98.9104919433594,Texcoco
56266,15099,19.4308853149414,-98.9127502441406,Texcoco
56267,15099,19.5199546813965,-98.9168930053711,Texcoco
56268,15099,23.9335918426514,-102.5096969604492,Texcoco
56300,15011,19.5576343536377,-98.9138565063477,Texcoco
56303,15011,19.5661926269531,-98.9135360717773,Texcoco
56304,15011,19.5488452911377,-98.9039611816406,Texcoco
56305,15011,19.5614166259766,-98.9256820678711,Texcoco
56306,15011,19.5860652923584,-98.9346008300781,Texcoco
56310,15011,19.5900192260742,-98.9607162475586,Texcoco
56314,15011,19.5845336914063,-98.9424819946289,Texcoco
56315,15011,19.5819187164307,-98.9297485351563,Texcoco
56330,15031,19.4156227111816,-98.9433822631836,Texcoco
56333,15031,19.4516639709473,-98.937385559082,Texcoco
56334,15031,19.4375534057617,-98.9541549682617,Texcoco
56335,15031,19.4296360015869,-98.9355926513672,Texcoco
56337,15031,19.4069404602051,-98.9505920410156,Texcoco
56338,15031,19.3969669342041,-98.9255599975586,Texcoco
56340,15031,19.3971195220947,-98.9749755859375,Texcoco
56343,15031,19.3899402618408,-98.9576568603516,Texcoco
56344,15031,19.3914089202881,-98.9691772460938,Texcoco
56346,15031,19.4109878540039,-98.9837265014648,Texcoco
56350,15031,19.4131946563721,-98.9741973876953,Texcoco
56353,15031,19.4176769256592,-98.9790954589844,Texcoco
56356,15031,19.4281711578369,-98.9700241088867,Texcoco
56360,15031,19.4228839874268,-98.9670562744141,Texcoco
56363,15031,19.4339199066162,-98.9684982299805,Texcoco
56366,15031,19.4356231689453,-98.9631118774414,Texcoco
56370,15029,19.4142761230469,-98.9035568237305,Texcoco
56373,15029,19.4241886138916,-98.8962326049805,Texcoco
56375,15029,19.4168834686279,-98.9216613769531,Texcoco
56376,15029,19.4045314788818,-98.9080200195313,Texcoco
56377,15029,19.4112548828125,-98.9177627563477,Texcoco
56380,15029,19.4160060882568,-98.8864440917969,Texcoco
56383,15029,19.427396774292,-98.8828887939453,Texcoco
56384,15029,19.4216175079346,-98.8713531494141,Texcoco
56386,15029,19.4075832366943,-98.8796081542969,Texcoco
56387,15029,19.3995513916016,-98.8707275390625,Texcoco
56390,15029,19.4035816192627,-98.9268188476563,Texcoco
56396,15029,19.4035243988037,-98.8925476074219,Texcoco
56400,15070,19.3523540496826,-98.9825286865234,Nezahualcoyotl
56410,15070,19.3683662414551,-98.9662094116211,Nezahualcoyotl
56420,15070,19.3658103942871,-98.9861145019531,Nezahualcoyotl
56428,15070,19.3624687194824,-98.9916763305664,Nezahualcoyotl
56429,15070,19.3639640808105,-98.9840087890625,Nezahualcoyotl
56430,15070,19.3661670684814,-98.9740753173828,Nezahualcoyotl
56440,15070,19.3617134094238,-98.9650497436523,Nezahualcoyotl
56490,15070,19.3432159423828,-98.9784393310547,Nezahualcoyotl
56495,15070,19.3440952301025,-98.9638595581055,Nezahualcoyotl
56500,15070,19.3590621948242,-98.9578094482422,Nezahualcoyotl
56505,15070,19.3575687408447,-98.9615783691406,Nezahualcoyotl
56507,15070,19.347448348999,-98.947639465332,Nezahualcoyotl
56508,15070,19.3565807342529,-98.9500885009766,Nezahualcoyotl
56509,15070,19.3444595336914,-98.9610824584961,Nezahualcoyotl
56510,15070,19.3725929260254,-98.9404067993164,Nezahualcoyotl
56512,15070,19.3671474456787,-98.9340133666992,Nezahualcoyotl
56513,15070,19.3739337921143,-98.9336242675781,Nezahualcoyotl
56514,15070,19.3616809844971,-98.9437866210938,Nezahualcoyotl
56515,15070,19.3816776275635,-98.93701171875,Nezahualcoyotl
56516,15070,19.3385334014893,-98.9457778930664,Nezahualcoyotl
56520,15070,19.382194519043,-98.9541473388672,Nezahualcoyotl
56524,15070,19.3623542785645,-98.9589004516602,Nezahualcoyotl
56525,15070,19.3728885650635,-98.9479370117188,Nezahualcoyotl
56526,15070,19.3766384124756,-98.9540405273438,Nezahualcoyotl
56527,15070,19.3817901611328,-98.9462432861328,Nezahualcoyotl
56528,15070,19.3833637237549,-98.9473495483398,Nezahualcoyotl
56529,15070,19.3808135986328,-98.9413604736328,Nezahualcoyotl
56600,15025,19.2556705474854,-98.8958511352539,Nezahualcoyotl
56604,15025,19.2695751190186,-98.8965835571289,Nezahualcoyotl
56605,15025,19.2859668731689,-98.8956298828125,Nezahualcoyotl
56606,15025,19.2841396331787,-98.9097671508789,Nezahualcoyotl
56607,15025,19.2596626281738,-98.9105834960938,Nezahualcoyotl
56608,15025,19.2804641723633,-98.8846206665039,Nezahualcoyotl
56609,15025,19.2786502838135,-98.8817672729492,Nezahualcoyotl
56610,15122,19.2805233001709,-98.9463043212891,Nezahualcoyotl
56613,15122,19.2711906433105,-98.9521636962891,Nezahualcoyotl
56614,15122,19.2730979919434,-98.9322509765625,Nezahualcoyotl
56615,15122,19.30029296875,-98.9475479125977,Nezahualcoyotl
56616,15122,19.275333404541,-98.9267044067383,Nezahualcoyotl
56617,15122,19.2893333435059,-98.9270095825195,Nezahualcoyotl
56618,15122,19.3243198394775,-98.9510955810547,Nezahualcoyotl
56619,15122,19.3107070922852,-98.9540176391602,Nezahualcoyotl
56620,15025,19.2186641693115,-98.9083023071289,Nezahualcoyotl
56623,15025,19.2072906494141,-98.9347839355469,Nezahualcoyotl
56624,15025,19.206470489502,-98.9587860107422,Nezahualcoyotl
56625,15025,19.2263240814209,-98.924674987793,Nezahualcoyotl
56640,15025,19.2593021392822,-98.8581924438477,Nezahualcoyotl
56641,15025,19.2368965148926,-98.8468856811523,Nezahualcoyotl
56642,15025,19.2687892913818,-98.8630828857422,Nezahualcoyotl
56643,15025,19.2965488433838,-98.8651733398438,Nezahualcoyotl
56644,15025,19.2754364013672,-98.8297729492188,Nezahualcoyotl
56646,15025,19.2593879699707,-98.824333190918,Nezahualcoyotl
56647,15025,19.2267436981201,-98.8156890869141,Nezahualcoyotl
57000,15058,19.3943309783936,-98.9916076660156,Nezahualcoyotl
57100,15058,19.4912147521973,-99.053092956543,Nezahualcoyotl
57103,15058,19.4173049926758,-98.9993209838867,Nezahualcoyotl
57120,15058,19.4823875427246,-99.0586547851563,Nezahualcoyotl
57129,15058,19.4796695709229,-99.0595855712891,Nezahualcoyotl
57130,15058,19.4835338592529,-99.0453033447266,Nezahualcoyotl
57138,15058,19.4725742340088,-99.0365524291992,Nezahualcoyotl
57139,15058,19.4815845489502,-99.0346374511719,Nezahualcoyotl
57140,15058,19.4786911010742,-99.0585556030273,Nezahualcoyotl
57150,15058,19.4739570617676,-99.05908203125,Nezahualcoyotl
57158,15058,19.468864440918,-99.0579071044922,Nezahualcoyotl
57170,15058,19.4700946807861,-99.0502700805664,Nezahualcoyotl
57171,15058,19.4763622283936,-99.0418548583984,Nezahualcoyotl
57178,15058,19.4713306427002,-99.0419082641602,Nezahualcoyotl
57179,15058,19.4692287445068,-99.0460891723633,Nezahualcoyotl
57180,15058,19.4578685760498,-99.0492630004883,Nezahualcoyotl
57185,15058,19.4519538879395,-99.0498199462891,Nezahualcoyotl
57188,15058,19.4591579437256,-99.0546646118164,Nezahualcoyotl
57189,15058,19.4549560546875,-99.0524063110352,Nezahualcoyotl
57200,15058,19.4323711395264,-99.0397720336914,Nezahualcoyotl
57205,15058,19.4235420227051,-99.0153884887695,Nezahualcoyotl
57210,15058,19.4240970611572,-99.0465393066406,Nezahualcoyotl
57300,15058,19.419132232666,-99.0326309204102,Nezahualcoyotl
57310,15058,19.4151668548584,-99.0242538452148,Nezahualcoyotl
57400,15058,19.4190006256104,-99.0548858642578,Nezahualcoyotl
57410,15058,19.4170551300049,-99.0510101318359,Nezahualcoyotl
57420,15058,19.4123439788818,-99.0534744262695,Nezahualcoyotl
57425,15058,19.4105949401855,-99.056770324707,Nezahualcoyotl
57430,15058,19.4121570587158,-99.0556030273438,Nezahualcoyotl
57440,15058,19.4109497070313,-99.047721862793,Nezahualcoyotl
57450,15058,19.4089622497559,-99.0532684326172,Nezahualcoyotl
57460,15058,19.401050567627,-99.0517883300781,Nezahualcoyotl
57465,15058,19.3983821868897,-99.0508422851563,Nezahualcoyotl
57500,15058,19.4125556945801,-99.0414657592773,Nezahualcoyotl
57510,15058,19.4070796966553,-99.0250930786133,Nezahualcoyotl
57520,15058,19.4053287506104,-99.0314102172852,Nezahualcoyotl
57530,15058,19.4017066955566,-99.0308609008789,Nezahualcoyotl
57600,15058,19.4045085906982,-99.0351486206055,Nezahualcoyotl
57610,15058,19.4014701843262,-99.0464019775391,Nezahualcoyotl
57620,15058,19.4051990509033,-99.0424652099609,Nezahualcoyotl
57630,15058,19.3978328704834,-99.040885925293,Nezahualcoyotl
57700,15058,19.4005718231201,-99.021728515625,Nezahualcoyotl
57708,15058,19.4044780731201,-99.0265808105469,Nezahualcoyotl
57709,15058,19.4028587341309,-99.0161895751953,Nezahualcoyotl
57710,15058,19.3876419067383,-99.0076217651367,Nezahualcoyotl
57718,15058,19.38547706604,-99.0031661987305,Nezahualcoyotl
57719,15058,19.3867282867432,-99.0139236450195,Nezahualcoyotl
57720,15058,19.3979930877686,-99.0383834838867,Nezahualcoyotl
57730,15058,19.3953609466553,-99.0353851318359,Nezahualcoyotl
57739,15058,19.3907794952393,-99.0358123779297,Nezahualcoyotl
57740,15058,19.3961124420166,-99.0280990600586,Nezahualcoyotl
57750,15058,19.3883590698242,-99.0189361572266,Nezahualcoyotl
57760,15058,19.3952102661133,-99.0125579833984,Nezahualcoyotl
57800,15058,19.3973484039307,-98.9875259399414,Nezahualcoyotl
57809,15058,19.4004955291748,-98.9844589233398,Nezahualcoyotl
57810,15058,19.3873310089111,-98.978645324707,Nezahualcoyotl
57819,15058,19.3892555236816,-98.9802780151367,Nezahualcoyotl
57820,15058,19.3853340148926,-98.9978637695313,Nezahualcoyotl
57830,15058,19.3862476348877,-98.9885406494141,Nezahualcoyotl
57840,15058,19.3742427825928,-98.9812698364258,Nezahualcoyotl
57849,15058,19.3750972747803,-98.9786605834961,Nezahualcoyotl
57900,15058,19.3823051452637,-99.0019912719727,Nezahualcoyotl
57910,15058,19.3769645690918,-98.9965057373047,Nezahualcoyotl
57920,15058,19.3792266845703,-98.9939117431641,Nezahualcoyotl
57930,15058,19.377384185791,-98.99267578125,Nezahualcoyotl
57940,15058,19.3725872039795,-98.9903030395508,Nezahualcoyotl
57950,15058,19.3799171447754,-98.9970321655273,Nezahualcoyotl
72000,21114,19.048656463623,-98.1904602050781,Puebla
72010,21114,19.0802097320557,-98.2032012939453,Puebla
72013,21114,19.0963745117188,-98.193733215332,Puebla
72014,21114,19.0867080688477,-98.2023696899414,Puebla
72015,21114,19.0880680084229,-98.1999053955078,Puebla
72016,21114,19.0864353179932,-98.1843872070313,Puebla
72017,21114,19.0870418548584,-98.1768264770508,Puebla
72019,21114,19.0943946838379,-98.188362121582,Puebla
72020,21114,19.0839328765869,-98.2244338989258,Puebla
72023,21114,19.0784721374512,-98.224983215332,Puebla
72029,21114,19.0848522186279,-98.2303695678711,Puebla
72030,21114,19.0853137969971,-98.2116012573242,Puebla
72040,21114,19.0787811279297,-98.2150421142578,Puebla
72044,21114,19.0743827819824,-98.208366394043,Puebla
72045,21114,19.0749454498291,-98.2055969238281,Puebla
72050,21114,19.0711650848389,-98.2000350952148,Puebla
72060,21114,19.0710868835449,-98.2213516235352,Puebla
72062,21114,19.0737266540527,-98.2272262573242,Puebla
72070,21114,19.0659656524658,-98.2108459472656,Puebla
72072,21114,19.0461845397949,-98.1716232299805,Puebla
72080,21114,19.0708160400391,-98.1930618286133,Puebla
72089,21114,19.057954788208,-98.1996231079102,Puebla
72090,21114,19.0631256103516,-98.2178115844727,Puebla
72094,21114,19.0593433380127,-98.2063522338867,Puebla
72100,21114,19.1039161682129,-98.2213134765625,Puebla
72103,21114,19.10520362854,-98.2087707519531,Puebla
72104,21114,19.1015243530273,-98.2348098754883,Puebla
72105,21114,19.0857467651367,-98.2446823120117,Puebla
72106,21114,19.1126861572266,-98.2127151489258,Puebla
72108,21114,19.129280090332,-98.2151489257813,Puebla
72110,21114,19.0952472686768,-98.2309951782227,Puebla
72114,21114,19.0844802856445,-98.2368698120117,Puebla
72115,21114,19.0910549163818,-98.2411346435547,Puebla
72116,21114,19.0924797058105,-98.23193359375,Puebla
72120,21114,19.0765857696533,-98.2461929321289,Puebla
72124,21114,19.0700931549072,-98.2418746948242,Puebla
72127,21114,19.0825748443604,-98.2499923706055,Puebla
72130,21114,19.0727787017822,-98.2366409301758,Puebla
72135,21114,19.0784378051758,-98.2331924438477,Puebla
72140,21114,19.0567665100098,-98.2188873291016,Puebla
72150,21114,19.0708656311035,-98.2556991577148,Puebla
72154,21114,19.0474472045898,-98.2517547607422,Puebla
72160,21114,19.0553169250488,-98.2386016845703,Puebla
72170,21114,19.0681018829346,-98.2559356689453,Puebla
72176,21114,19.0435695648193,-98.2525024414063,Puebla
72180,21114,19.0464763641357,-98.2379608154297,Puebla
72189,21114,19.0535068511963,-98.2330474853516,Puebla
72190,21114,19.0263595581055,-98.2458038330078,Puebla
72193,21114,19.03000831604,-98.2286071777344,Puebla
72194,21114,19.0368900299072,-98.240119934082,Puebla
72197,21114,19.0353755950928,-98.2493438720703,Puebla
72200,21114,19.0804767608643,-98.1806182861328,Puebla
72210,21114,19.0792827606201,-98.1723098754883,Puebla
72219,21114,19.1006946563721,-98.1582641601563,Puebla
72220,21114,19.0740261077881,-98.1693954467773,Puebla
72223,21114,19.0784168243408,-98.1846008300781,Puebla
72225,21114,19.0726432800293,-98.1459350585938,Puebla
72227,21114,19.085334777832,-98.1275405883789,Puebla
72228,21114,19.0853595733643,-98.1628265380859,Puebla
72229,21114,19.0893287658691,-98.1029434204102,Puebla
72230,21114,19.070520401001,-98.1888046264648,Puebla
72240,21114,19.0674819946289,-98.1740798950195,Puebla
72243,21114,19.067346572876,-98.1888046264648,Puebla
72250,21114,19.057107925415,-98.1656723022461,Puebla
72260,21114,19.0565414428711,-98.1923217773438,Puebla
72266,21114,19.0626983642578,-98.1817169189453,Puebla
72267,21114,19.0631408691406,-98.1764297485352,Puebla
72270,21114,19.0529823303223,-98.1772308349609,Puebla
72280,21114,19.0501594543457,-98.1819000244141,Puebla
72290,21114,19.050386428833,-98.1855621337891,Puebla
72300,21114,19.054256439209,-98.1540374755859,Puebla
72303,21114,19.0580673217773,-98.1608505249023,Puebla
72304,21114,19.0598297119141,-98.1562576293945,Puebla
72307,21114,19.0673980712891,-98.1461944580078,Puebla
72308,21114,19.0682239532471,-98.1368637084961,Puebla
72309,21114,19.0573844909668,-98.1457824707031,Puebla
72310,21114,19.0572280883789,-98.129020690918,Puebla
72314,21114,19.0610599517822,-98.1435317993164,Puebla
72320,21114,19.041467666626,-98.150505065918,Puebla
72330,21114,19.0491790771484,-98.1620407104492,Puebla
72340,21114,19.0395355224609,-98.1656188964844,Puebla
72350,21114,19.033390045166,-98.1444320678711,Puebla
72359,21114,19.0372428894043,-98.1521759033203,Puebla
72360,21114,19.0393772125244,-98.1321258544922,Puebla
72365,21114,19.0322647094727,-98.1379318237305,Puebla
72370,21114,19.04465675354,-98.1762237548828,Puebla
72373,21114,19.0396633148193,-98.1799850463867,Puebla
72377,21114,19.0411834716797,-98.1888732910156,Puebla
72380,21114,19.0312442779541,-98.1764602661133,Puebla
72390,21114,19.0264873504639,-98.1372299194336,Puebla
72400,21114,19.040843963623,-98.2328948974609,Puebla
72403,21114,19.0390281677246,-98.2284164428711,Puebla
72410,21114,19.037914276123,-98.2157669067383,Puebla
72420,21114,19.0301914215088,-98.2106857299805,Puebla
72423,21114,19.0366058349609,-98.2076110839844,Puebla
72424,21114,19.0311374664307,-98.2156524658203,Puebla
72425,21114,19.0234432220459,-98.2118148803711,Puebla
72430,21114,19.0242710113525,-98.218635559082,Puebla
72440,21114,19.0178070068359,-98.2152557373047,Puebla
72450,21114,19.0294895172119,-98.2244644165039,Puebla
72453,21114,19.0223693847656,-98.2271499633789,Puebla
72456,21114,19.0224208831787,-98.2247543334961,Puebla
72459,21114,19.0247001647949,-98.2268524169922,Puebla
72460,21114,19.010913848877,-98.2443084716797,Puebla
72464,21114,19.0070285797119,-98.2465896606445,Puebla
72468,21114,19.0056247711182,-98.2361221313477,Puebla
72470,21114,19.0044193267822,-98.2228927612305,Puebla
72474,21114,18.9874992370605,-98.232421875,Puebla
72477,21114,18.9999313354492,-98.2115631103516,Puebla
72478,21114,19.0082092285156,-98.2208557128906,Puebla
72480,21114,19.0034198760986,-98.2495498657227,Puebla
72482,21114,18.9906616210938,-98.2527160644531,Puebla
72483,21114,18.9998836517334,-98.2513961791992,Puebla
72484,21114,18.9940376281738,-98.2551193237305,Puebla
72490,21114,18.9818878173828,-98.2538223266602,Puebla
72492,21114,18.9901275634766,-98.2522048950195,Puebla
72494,21114,18.9675903320313,-98.2232055664063,Puebla
72495,21114,18.9492740631104,-98.2513198852539,Puebla
72496,21114,18.9618949890137,-98.2599487304688,Puebla
72497,21114,18.9465732574463,-98.2348175048828,Puebla
72498,21114,18.9788475036621,-98.2766571044922,Puebla
72499,21114,18.9501457214355,-98.2281036376953,Puebla
72500,21114,19.0289440155029,-98.1920928955078,Puebla
72501,21114,19.033411026001,-98.1871490478516,Puebla
72503,21114,19.026834487915,-98.1951751708984,Puebla
72504,21114,19.0282764434814,-98.1958312988281,Puebla
72505,21114,19.0314064025879,-98.1917114257813,Puebla
72510,21114,19.0241088867188,-98.1871337890625,Puebla
72520,21114,19.018159866333,-98.1801223754883,Puebla
72523,21114,19.0059509277344,-98.1698837280273,Puebla
72530,21114,19.0275592803955,-98.198860168457,Puebla
72532,21114,19.0225658416748,-98.1962814331055,Puebla
72533,21114,19.0336818695068,-98.1960525512695,Puebla
72534,21114,19.0266036987305,-98.2108917236328,Puebla
72538,21114,19.0351734161377,-98.1931762695313,Puebla
72540,21114,19.0184459686279,-98.1834411621094,Puebla
72543,21114,19.0192184448242,-98.1886596679688,Puebla
72550,21114,19.0122718811035,-98.2059936523438,Puebla
72560,21114,19.0056037902832,-98.1869201660156,Puebla
72564,21114,19.010612487793,-98.1765670776367,Puebla
72565,21114,19.0146732330322,-98.1860046386719,Puebla
72567,21114,19.0180892944336,-98.1929626464844,Puebla
72570,21114,19.0088329315186,-98.1929168701172,Puebla
72573,21114,18.9931983947754,-98.1816101074219,Puebla
72574,21114,19.0004577636719,-98.1822891235352,Puebla
72575,21114,19.0048332214355,-98.1787414550781,Puebla
72580,21114,19.0108547210693,-98.2141647338867,Puebla
72582,21114,19.0129566192627,-98.2107772827148,Puebla
72583,21114,18.9858798980713,-98.2063140869141,Puebla
72587,21114,18.989128112793,-98.2132720947266,Puebla
72589,21114,18.9962272644043,-98.2056732177734,Puebla
72590,21114,18.9681510925293,-98.2179946899414,Puebla
72592,21114,18.9955997467041,-98.1987991333008,Puebla
72593,21114,18.9862518310547,-98.1983413696289,Puebla
72594,21114,18.9906921386719,-98.206657409668,Puebla
72595,21114,18.9776020050049,-98.1607360839844,Puebla
72596,21114,18.9305572509766,-98.1280822753906,Puebla
72597,21114,18.9986667633057,-98.1496658325195,Puebla
72599,21114,18.9829406738281,-98.1979064941406,Puebla
72670,21034,19.1527976989746,-98.3051147460938,Puebla
72680,21034,19.1450157165527,-98.2821350097656,Puebla
72685,21034,19.1326522827148,-98.3072738647461,Puebla
72700,21041,19.0891304016113,-98.2723770141602,Puebla
72702,21041,19.1014270782471,-98.2644195556641,Puebla
72703,21041,19.0777111053467,-98.2915649414063,Puebla
72704,21041,19.10817527771,-98.2736740112305,Puebla
72705,21041,19.0823841094971,-98.2869338989258,Puebla
72706,21041,19.0954437255859,-98.2917251586914,Puebla
72707,21041,19.0893478393555,-98.2733001708984,Puebla
72708,21041,18.5474090576172,-97.4320220947266,Puebla
72710,21041,19.1459712982178,-98.2377014160156,Puebla
72712,21041,19.1398601531982,-98.2582015991211,Puebla
72713,21041,19.1044597625732,-98.2427749633789,Puebla
72720,21041,19.0868587493897,-98.2501602172852,Puebla
72723,21041,19.0851001739502,-98.2565612792969,Puebla
72724,21041,19.0797920227051,-98.2575607299805,Puebla
72725,21041,19.1526184082031,-98.236457824707,Puebla
72730,21041,19.1014804840088,-98.2539367675781,Puebla
72733,21041,19.1024284362793,-98.2591705322266,Puebla
72735,21041,19.0517692565918,-98.265869140625,Puebla
72750,21140,19.0954685211182,-98.3047866821289,Puebla
72754,21140,19.0550785064697,-98.2703628540039,Puebla
72755,21140,19.067699432373,-98.3067779541016,Puebla
72756,21140,19.0794086456299,-98.279670715332,Puebla
72757,21140,19.07883644104,-98.2731399536133,Puebla
72760,21140,19.0630054473877,-98.3083801269531,Puebla
72762,21140,19.0559978485107,-98.312744140625,Puebla
72764,21140,19.0609741210938,-98.3296051025391,Puebla
72765,21140,19.069299697876,-98.3270111083984,Puebla
72766,21140,19.0865440368652,-98.3239593505859,Puebla
72767,21140,19.0785274505615,-98.3071212768555,Puebla
72768,21140,19.0788726806641,-98.2938613891602,Puebla
72770,21140,19.0397415161133,-98.3856353759766,Puebla
72772,21140,19.0729961395264,-98.2883987426758,Puebla
72774,21140,19.0705680847168,-98.2743988037109,Puebla
72775,21140,19.0728912353516,-98.2678146362305,Puebla
72776,21140,19.0643138885498,-98.2755584716797,Puebla
72777,21140,19.0713233947754,-98.2823486328125,Puebla
72778,21140,19.0608253479004,-98.2983779907227,Puebla
72788,21140,19.0376358032227,-98.3852005004883,Puebla
72803,21119,19.0489768981934,-98.2807540893555,Puebla
72805,21119,19.0625038146973,-98.2893295288086,Puebla
72810,21119,19.0519714355469,-98.2919464111328,Puebla
72813,21119,19.0504894256592,-98.2767944335938,Puebla
72814,21119,19.0589694976807,-98.2775955200195,Puebla
72815,21119,19.0459461212158,-98.303955078125,Puebla
72817,21119,19.0442123413086,-98.3126220703125,Puebla
72819,21119,19.054443359375,-98.2863998413086,Puebla
72820,21119,19.029972076416,-98.2772750854492,Puebla
72823,21119,19.0320339202881,-98.2863464355469,Puebla
72824,21119,19.0374031066895,-98.2574615478516,Puebla
72825,21119,19.0216808319092,-98.2522888183594,Puebla
72826,21119,18.9899654388428,-98.2804870605469,Puebla
72828,21119,19.0046558380127,-98.295295715332,Puebla
72830,21119,18.9994506835938,-98.2627410888672,Puebla
72836,21119,23.9335918426514,-102.5096969604492,Puebla
72840,21119,19.0263557434082,-98.3218154907227,Puebla
72843,21119,19.0317878723145,-98.3180389404297,Puebla
72845,21119,19.0116863250732,-98.3061904907227,Puebla
72846,21119,19.0223751068115,-98.3054885864258,Puebla
72848,21119,19.0397262573242,-98.3411636352539,Puebla
72850,21106,18.9768486022949,-98.3028182983398,Puebla
72860,21106,18.9941883087158,-98.3281326293945,Puebla
72861,21106,18.9253597259522,-98.3491821289063,Puebla
72863,21106,18.9262809753418,-98.318115234375,Puebla
72864,21106,18.9839305877686,-98.3243103027344,Puebla
72867,21106,18.8549938201904,-98.3300170898438,Puebla
72900,21114,19.1579761505127,-98.099967956543,Puebla
72943,21114,19.079216003418,-98.0976715087891,Puebla
72960,21114,18.9461555480957,-98.1616592407227,Puebla
72967,21114,18.9450435638428,-98.2601470947266,Puebla
72968,21114,19.0515460968018,-98.1748657226563,Puebla
72970,21114,18.8536472320557,-98.1635437011719,Puebla
72971,21114,18.9019641876221,-98.222297668457,Puebla
72973,21114,18.8852462768555,-98.1990051269531,Puebla
72975,21114,18.8848495483398,-98.1831665039063,Puebla
72977,21114,18.8539600372314,-98.1884994506836,Puebla
72978,21114,18.8481922149658,-98.2000427246094,Puebla
72980,21015,19.0420074462891,-98.0447463989258,Puebla
72983,21015,19.0487194061279,-98.0167770385742,Puebla
72984,21015,19.0674610137939,-98.0662384033203,Puebla
72985,21015,19.0732803344727,-98.0381546020508,Puebla
72986,21015,19.0335903167725,-97.9980621337891,Puebla
72987,21015,19.0259609222412,-98.0263977050781,Puebla
72988,21015,19.0111427307129,-98.0813369750977,Puebla
72989,21015,19.0064373016357,-98.1237106323242,Puebla
72990,21015,19.0483417510986,-98.0927963256836,Puebla
72992,21015,19.0423145294189,-98.0870971679688,Puebla
72993,21015,19.0470390319824,-98.1245422363281,Puebla
72994,21015,19.048957824707,-98.0746002197266,Puebla
72995,21015,19.0347671508789,-98.1186676025391,Puebla
72996,21015,19.0432395935059,-98.0826797485352,Puebla
72997,21015,19.0621299743652,-98.0911865234375,Puebla
74160,21074,19.1611633300781,-98.4059448242188,Puebla
74162,21074,19.1308860778809,-98.4848175048828,Puebla
74165,21074,19.1982669830322,-98.4397354125977,Puebla
74166,21074,19.1616439819336,-98.4186019897461,Puebla
74167,21074,19.2013397216797,-98.4199066162109,Puebla
74168,21074,19.1277275085449,-98.3706436157227,Puebla
74169,21074,19.2128582000732,-98.3768081665039,Puebla
